pmid,license,is_open_access
41949136,cc by-nc-sa,Y
41949128,cc by-nc-sa,Y
41949133,cc by-nc-sa,Y
41949140,cc by-nc-sa,Y
41949129,cc by-nc-sa,Y
41949144,cc by-nc-sa,Y
41949138,cc by-nc-sa,Y
41949145,cc by-nc-sa,Y
41949132,cc by-nc-sa,Y
41949141,cc by-nc-sa,Y
41949131,cc by-nc-sa,Y
41948166,,N
41948158,,N
41948154,,N
41948157,,N
41948161,,N
41948163,,N
41949134,cc by-nc-sa,Y
41949130,cc by-nc-sa,Y
41949135,cc by-nc-sa,Y
41949137,cc by-nc-sa,Y
41949139,cc by-nc-sa,Y
41949142,cc by-nc-sa,Y
41948160,,N
41948361,cc by-nc,Y
41948359,cc by,Y
41948439,cc by-nc,Y
41948363,cc by-nc,Y
41948516,cc by,Y
41948683,cc by-nc-nd,Y
41948393,,N
41948686,cc by-nc-nd,Y
41959623,cc by,Y
41958760,cc by,Y
41958925,cc by-nc-nd,Y
41959546,cc by,Y
41960021,cc by-nc,Y
41958631,cc by,Y
41959936,cc by-nc-nd,Y
41958633,cc by,Y
41958863,cc by-nc,Y
41959660,cc by,Y
41959870,cc by,Y
41960034,cc by,Y
41959914,cc by,Y
41959908,cc by,Y
41959902,cc by,Y
41959896,cc by,Y
41959842,cc by,Y
41959722,cc by,Y
41959710,cc by,Y
41959662,cc by,Y
41959656,cc by,Y
41959632,cc by,Y
41959608,cc by,Y
41959584,cc by,Y
41959566,cc by,Y
41958936,cc by,Y
41958906,cc by,Y
41958876,cc by,Y
41958833,cc by,Y
41958677,cc by,Y
41958671,cc by,Y
41958659,cc by,Y
41958653,cc by,Y
41958647,cc by,Y
41960028,cc by,Y
41959911,cc by,Y
41959905,cc by,Y
41959899,cc by,Y
41959893,cc by,Y
41959713,cc by,Y
41959629,cc by,Y
41959587,cc by,Y
41959563,cc by,Y
41959557,cc by,Y
41958939,cc by,Y
41958885,cc by,Y
41958764,cc by,Y
41958680,cc by,Y
41958656,cc by,Y
41958644,cc by,Y
41960025,cc by,Y
41959928,cc by,Y
41959904,cc by,Y
41959898,cc by,Y
41959712,cc by,Y
41959610,cc by,Y
41959580,cc by,Y
41959574,cc by,Y
41959562,cc by,Y
41958938,cc by,Y
41958932,cc by,Y
41958926,cc by,Y
41958890,cc by,Y
41958835,cc by,Y
41958823,cc by,Y
41958817,cc by,Y
41958709,cc by,Y
41958673,cc by,Y
41958661,cc by,Y
41958655,cc by,Y
41958649,cc by,Y
41958643,cc by,Y
41958637,cc by,Y
41960031,cc by,Y
41959925,cc by,Y
41959919,cc by,Y
41959907,cc by,Y
41959895,cc by,Y
41959889,cc by,Y
41959721,cc by,Y
41959625,cc by,Y
41959583,cc by,Y
41959571,cc by,Y
41958923,cc by,Y
41958911,cc by,Y
41958905,cc by,Y
41958875,cc by,Y
41958820,cc by,Y
41958814,cc by,Y
41958682,cc by,Y
41958676,cc by,Y
41958670,cc by,Y
41960036,cc by,Y
41960026,cc by,Y
41959921,cc by,Y
41959909,cc by,Y
41959663,cc by,Y
41959633,cc by,Y
41959627,cc by,Y
41959585,cc by,Y
41959579,cc by,Y
41959567,cc by,Y
41959561,cc by,Y
41958967,cc by,Y
41958913,cc by,Y
41958907,cc by,Y
41958889,cc by,Y
41958883,cc by,Y
41958834,cc by,Y
41958822,cc by,Y
41958816,cc by,Y
41958678,cc by,Y
41958672,cc by,Y
41958642,cc by,Y
41958636,cc by,Y
41960033,cc by,Y
41960027,cc by,Y
41959924,cc by,Y
41959918,cc by,Y
41959912,cc by,Y
41959906,cc by,Y
41959900,cc by,Y
41959894,cc by,Y
41959840,cc by,Y
41959750,cc by,Y
41959720,cc by,Y
41959636,cc by,Y
41959630,cc by,Y
41959588,cc by,Y
41959582,cc by,Y
41959576,cc by,Y
41959570,cc by,Y
41959564,cc by,Y
41959558,cc by,Y
41958958,cc by,Y
41958946,cc by,Y
41958940,cc by,Y
41958934,cc by,Y
41958928,cc by,Y
41958910,cc by,Y
41958904,cc by,Y
41958886,cc by,Y
41958880,cc by,Y
41958874,cc by,Y
41958831,cc by,Y
41958819,cc by,Y
41958813,cc by,Y
41958765,cc by,Y
41958705,cc by,Y
41958681,cc by,Y
41958675,cc by,Y
41958669,cc by,Y
41958663,cc by,Y
41958657,cc by,Y
41958651,cc by,Y
41958645,cc by,Y
41958827,cc by,Y
41959569,cc by,Y
41959703,cc by,Y
41959923,cc by,Y
41959977,cc by,Y
41959873,cc by,Y
41959952,cc by,Y
41960030,cc by,Y
41960024,cc by,Y
41959926,cc by,Y
41959920,cc by,Y
41959890,cc by,Y
41959638,cc by,Y
41959626,cc by,Y
41959602,cc by,Y
41959572,cc by,Y
41959560,cc by,Y
41958930,cc by,Y
41958912,cc by,Y
41958888,cc by,Y
41958821,cc by,Y
41958815,cc by,Y
41958665,cc by,Y
41958599,cc by,Y
41960037,cc by,Y
41959917,cc by,Y
41959749,cc by,Y
41959635,cc by,Y
41959581,cc by,Y
41959575,cc by,Y
41958969,cc by,Y
41958933,cc by,Y
41958927,cc by,Y
41958909,cc by,Y
41958903,cc by,Y
41958879,cc by,Y
41958873,cc by,Y
41958836,cc by,Y
41958830,cc by,Y
41958824,cc by,Y
41958818,cc by,Y
41958674,cc by,Y
41958668,cc by,Y
41958662,cc by,Y
41958650,cc by,Y
41960035,cc by,Y
41959922,cc by,Y
41959916,cc by,Y
41959910,cc by,Y
41959892,cc by,Y
41959634,cc by,Y
41959628,cc by,Y
41959586,cc by,Y
41958908,cc by,Y
41958884,cc by,Y
41958878,cc by,Y
41958872,cc by,Y
41958763,cc by,Y
41958679,cc by,Y
41958667,cc by,Y
41960032,cc by,Y
41960029,cc by,Y
41959913,cc by,Y
41959901,cc by,Y
41959841,cc by,Y
41959637,cc by,Y
41959607,cc by,Y
41959577,cc by,Y
41959565,cc by,Y
41958941,cc by,Y
41958935,cc by,Y
41958929,cc by,Y
41958887,cc by,Y
41958881,cc by,Y
41958832,cc by,Y
41958664,cc by,Y
41958658,cc by,Y
41958652,cc by,Y
41958646,cc by,Y
41959927,cc by,Y
41959915,cc by,Y
41959903,cc by,Y
41959897,cc by,Y
41959891,cc by,Y
41959723,cc by,Y
41959711,cc by,Y
41959639,cc by,Y
41959609,cc by,Y
41958937,cc by,Y
41958931,cc by,Y
41958877,cc by,Y
41958828,cc by,Y
41958666,cc by,Y
41958660,cc by,Y
41958654,cc by,Y
41958648,cc by,Y
41959573,cc by,Y
41958703,cc by,Y
41958702,cc by,Y
41959862,cc by,Y
41958711,cc by-nc-nd,Y
41959651,,N
41958626,cc by,Y
41959879,cc by,Y
41959675,cc by,Y
41960000,cc by,Y
41959970,cc by,Y
41958805,cc by-nc-sa,Y
41958784,cc by-nc-sa,Y
41959668,cc by-nc-nd,Y
41959700,cc by,Y
41959856,,N
41958780,cc by-nc-sa,Y
41959644,cc by,Y
41958622,cc by,Y
41958847,cc by-nc,Y
41958601,cc by-nc-nd,Y
41958610,cc by-nc-nd,Y
41958604,cc by-nc-nd,Y
41958846,cc by-nc,Y
41958600,cc by-nc-nd,Y
41958609,cc by-nc-nd,Y
41958603,cc by-nc-nd,Y
41959887,cc by,Y
41958897,cc by-nc,Y
41958608,cc by-nc-nd,Y
41958602,cc by-nc-nd,Y
41958607,cc by-nc-nd,Y
41958606,cc by-nc-nd,Y
41959736,cc by,Y
41958751,cc by-nc-nd,Y
41960061,cc by-nc-nd,Y
41960055,cc by-nc-nd,Y
41959735,cc by,Y
41958714,,N
41958635,cc by-nc-nd,Y
41958724,cc by,Y
41958848,cc by-nc,Y
41959946,,N
41959945,,N
41958837,,N
41958943,,N
41958758,,N
41958966,cc by,Y
41955143,,N
41955146,,N
41955069,,N
41955611,cc by-nc,N
41954631,,N
41955628,,N
41955295,,N
41955279,cc by-nc,Y
41955299,cc by,Y
41955287,cc by-nc,Y
41955277,cc by,Y
41954265,cc by,Y
41955537,cc by,Y
41954662,cc by,Y
41954451,,N
41954410,,N
41955612,cc by,Y
41955402,,N
41955366,,N
41955240,cc by,Y
41955228,cc by,Y
41955018,cc by,Y
41954850,cc by-nc-nd,Y
41954673,,N
41954641,,N
41954470,,N
41954209,,N
41953944,,N
41955473,,N
41955467,cc by,Y
41955059,,N
41954025,,N
41955578,,N
41955542,cc by,Y
41955266,cc by,Y
41955230,,N
41955188,cc by,Y
41955062,,N
41954685,cc by,N
41953942,,N
41955472,cc by,Y
41955448,cc by,Y
41955202,cc by,Y
41955106,cc by-nc-nd,Y
41955052,,N
41954670,cc by,Y
41954457,,N
41954399,,N
41955613,cc by,Y
41955469,cc by,N
41955349,cc by,Y
41955259,,N
41955229,cc by,Y
41955205,cc by,Y
41955199,cc by,Y
41955127,,N
41955001,cc by,Y
41954852,cc by,Y
41954468,cc by,Y
41953984,cc by,N
41955849,cc by,N
41955777,,N
41955753,cc by,N
41955702,,N
41955905,cc by,N
41955863,cc by,N
41955938,cc by-nc,N
41955958,cc by-nc-nd,Y
41955886,,N
41955727,cc by,N
41955894,cc by,N
41955786,,N
41954832,,N
41955524,,N
41955278,,N
41955298,,N
41953846,,N
41955803,,N
41955914,,N
41955895,,N
41955808,,N
41955913,,N
41954434,cc by-nc-nd,Y
41955291,cc by,Y
41954597,cc by,Y
41955426,cc by,Y
41954247,,N
41955679,,N
41955872,cc by-nc-nd,Y
41955908,,N
41953809,cc by,Y
41955645,cc by-nc-nd,N
41955951,,N
41955646,cc by-nc-nd,N
41955525,cc by,Y
41955459,cc by,Y
41954115,cc by,Y
41955522,cc by,Y
41955480,cc by,Y
41955258,cc by,Y
41955186,cc by,Y
41955102,,N
41954771,cc by-nc-nd,Y
41954418,cc by,Y
41955563,cc by,Y
41955485,cc by,Y
41954775,cc by,Y
41954411,cc by,Y
41955296,cc by-nc,N
41955272,cc by,Y
41955242,cc by,Y
41955206,cc by,Y
41955000,cc by,Y
41954833,cc by-nc,Y
41955520,cc by,Y
41955412,,N
41955328,,N
41955226,cc by-nc,Y
41954845,cc by-nc-nd,Y
41954501,cc by,Y
41954338,cc by-nc-nd,N
41955547,cc by,Y
41955535,cc by,Y
41955457,cc by,Y
41955193,cc by,Y
41955187,cc by,Y
41954818,cc by,Y
41954688,cc by-nc-nd,Y
41954216,cc by,Y
41953580,cc by,Y
41953617,cc by-nc,Y
41953607,cc by-nc,Y
41953769,cc by,Y
41953901,cc by,Y
41953641,cc by,Y
41953573,cc by,Y
41953639,cc by,Y
41953858,cc by-nc,Y
41954271,cc by-nc,Y
41956070,cc by,Y
41955086,cc by,Y
41954327,cc by-nc-nd,Y
41954270,cc by-nc-nd,Y
41955004,cc by,Y
41953484,cc by-nc,Y
41955408,cc by,Y
41953505,cc by-nc,Y
41953593,cc by,Y
41953599,cc by,Y
41953706,cc by,Y
41953662,cc by,Y
41953458,cc by,Y
41953702,cc by,Y
41953665,cc by,Y
41953661,cc by,Y
41953664,cc by,Y
41953560,cc by,Y
41953544,cc by,Y
41953492,cc by,Y
41953460,cc by,Y
41953810,cc by,Y
41953675,cc by,Y
41953672,cc by,Y
41953668,cc by,Y
41953636,cc by,Y
41953575,cc by,Y
41953494,cc by,Y
41953443,cc by,Y
41953845,cc by-nc-nd,Y
41953813,cc by,Y
41953704,cc by,Y
41953674,cc by,Y
41953677,cc by,Y
41953666,cc by,Y
41953576,cc by,Y
41953561,cc by,Y
41953448,cc by,Y
41953816,cc by,Y
41953811,cc by,Y
41953808,cc by,Y
41953541,cc by,Y
41953894,cc by,Y
41953839,cc by,Y
41953815,cc by,Y
41953806,cc by,Y
41953705,cc by,Y
41953678,cc by,Y
41953669,cc by,Y
41953671,cc by,Y
41953571,cc by,Y
41953542,cc by,Y
41953444,cc by,Y
41953719,cc by-nc-nd,Y
41953716,cc by-nc-nd,Y
41954697,,N
41953975,,N
41954160,cc by-nc-nd,Y
41953493,cc by,Y
41953625,cc by-nc,Y
41953480,cc by,Y
41953776,cc by,Y
41953590,,N
41953535,cc by,Y
41954020,cc by,Y
41954326,cc by-nc-nd,Y
41953534,cc by,Y
41953892,cc by,Y
41953479,cc by-nc,Y
41953757,cc by,Y
41953595,cc by,Y
41953570,cc by,Y
41953844,cc by,Y
41953864,cc by,Y
41953812,cc by,Y
41953703,cc by,Y
41953679,cc by,Y
41953680,cc by,Y
41953663,cc by,Y
41953543,cc by,Y
41953538,cc by,Y
41953456,cc by,Y
41953446,cc by,Y
41953937,cc by,Y
41953814,cc by,Y
41953540,cc by,Y
41953445,cc by,Y
41953863,cc by,Y
41953807,cc by,Y
41953701,cc by,Y
41953676,cc by,Y
41953569,cc by,Y
41953537,cc by,Y
41953462,cc by,Y
41953461,cc by,Y
41953459,cc by,Y
41953447,cc by,Y
41953817,cc by,Y
41953700,cc by,Y
41953670,cc by,Y
41953545,cc by,Y
41953539,cc by,Y
41953862,cc by,Y
41953722,cc by-nc,Y
41953667,cc by,Y
41953475,cc by,Y
41953457,cc by,Y
41953555,cc by-nc,Y
41953761,cc by-nc,Y
41955026,cc by,Y
41953547,cc by-nc,Y
41953897,cc by,Y
41955025,cc by,Y
41953764,cc by-nc,Y
41953562,cc by,Y
41953685,cc by-nc-nd,Y
41953637,cc by,Y
41953857,,N
41953760,cc by-nc,Y
41953554,cc by-nc,Y
41955153,,N
41955135,cc by,N
41953915,cc by-nc-nd,Y
41955495,cc by-nc-nd,Y
41953524,cc by,Y
41955494,cc by,Y
41953691,,N
41954545,,N
41953465,,N
41954359,cc by-nc-nd,Y
41953824,cc by-nc-sa,Y
41953838,cc by-nc-sa,Y
41953822,cc by-nc-sa,Y
41954235,cc by,Y
41953834,cc by-nc-sa,Y
41953825,cc by-nc-sa,Y
41953830,cc by-nc-sa,Y
41954155,cc by-nc,Y
41953836,cc by-nc-sa,Y
41953893,,N
41954544,cc by-nc-nd,N
41955795,,N
41953727,cc by,Y
41953833,cc by-nc-sa,Y
41953837,cc by-nc-sa,Y
41953749,,N
41953828,cc by-nc-sa,Y
41954339,cc by-nc-nd,Y
41953829,cc by-nc-sa,Y
41954342,cc by-nc-nd,Y
41954341,cc by-nc-nd,Y
41953470,,N
41953823,cc by-nc-sa,Y
41953831,cc by-nc-sa,Y
41953821,cc by-nc-sa,Y
41953835,cc by-nc-sa,Y
41953827,cc by-nc-sa,Y
41953832,cc by-nc-sa,Y
41953826,cc by-nc-sa,Y
41953758,cc by-nc,Y
41953643,,N
41943563,,N
41944259,cc by,N
41944316,cc by-nc,N
41945491,cc by-nc-nd,Y
41943858,cc by,N
41944616,cc by-nc,N
41944100,,N
41945796,,N
41945800,cc by,N
41945090,cc by,N
41943574,cc by,N
41944088,,N
41945898,,N
41945423,cc by,N
41945251,,N
41945219,,N
41945188,,N
41944644,,N
41944061,,N
41944002,,N
41946210,,N
41945294,,N
41945153,,N
41944210,,N
41944129,,N
41944044,,N
41943886,,N
41945461,,N
41944487,cc by-nc-nd,N
41944102,,N
41943665,cc by-nc,N
41944865,,N
41945851,,N
41945207,,N
41944488,,N
41944462,cc by-nc,N
41945499,,N
41944796,,N
41944643,,N
41943987,,N
41946142,cc by-nc-nd,N
41946111,,N
41946048,,N
41943600,,N
41943431,,N
41942689,,N
41946145,cc by,N
41945085,,N
41945064,,N
41943565,,N
41943190,,N
41945017,cc by,N
41943610,,N
41943172,,N
41946282,cc by-nc-nd,N
41946136,cc by-nc-nd,N
41946132,,N
41946122,cc by,N
41945062,cc by-nc-nd,N
41943199,cc by,N
41942838,,N
41942808,,N
41946143,cc by-nc-nd,N
41945089,,N
41944117,,N
41945057,,N
41944108,,N
41943177,,N
41943637,cc by,Y
41944816,,N
41946017,,N
41946150,,N
41943924,,N
41943460,cc by-nc-nd,Y
41944585,cc by-nc-nd,Y
41944388,cc by,Y
41944517,cc by,Y
41946121,,N
41946027,,N
41946335,,N
41945904,,N
41944669,,N
41946267,,N
41944723,,N
41946231,,N
41946219,,N
41945762,,N
41945690,,N
41945034,,N
41944687,,N
41944009,,N
41944722,,N
41945943,,N
41946016,,N
41946241,,N
41943738,cc by-nc-nd,Y
41946227,,N
41946086,,N
41946214,,N
41943926,cc by,Y
41946205,,N
41944015,cc by,Y
41946294,,N
41945321,cc by,Y
41944864,cc by-nc,Y
41942890,cc by-nc-nd,Y
41942764,cc by-nc-nd,Y
41945636,cc by-nc-nd,Y
41945612,cc by,Y
41945564,cc by-nc-nd,Y
41944608,cc by,Y
41944419,cc by,Y
41944014,cc by,Y
41943024,cc by-nc-nd,Y
41945635,cc by,Y
41945581,cc by,Y
41945569,cc by,Y
41945443,cc by-nc-nd,Y
41945241,cc by-nc-nd,N
41944829,cc by-nc-nd,N
41944322,cc by,Y
41944291,cc by,Y
41944041,cc by-nc-nd,Y
41943419,cc by,Y
41945656,cc by,Y
41945644,cc by,Y
41945602,cc by,Y
41944393,cc by,Y
41943954,cc by,Y
41945899,cc by,Y
41945682,cc by,Y
41945652,cc by,Y
41945604,cc by,Y
41945221,cc by,Y
41945209,cc by,Y
41944931,cc by-nc-nd,Y
41944362,,N
41942735,cc by-nc-nd,Y
41945920,cc by,Y
41945860,cc by,Y
41945764,cc by,Y
41945655,cc by,Y
41945649,cc by,Y
41945643,cc by,Y
41945565,cc by,Y
41945175,cc by,Y
41945003,cc by,Y
41944974,cc by,Y
41944382,cc by,Y
41942907,cc by,Y
41942858,cc by-nc-nd,Y
41946148,cc by-nc-nd,Y
41943088,cc by-nc-nd,Y
41942698,cc by,Y
41942672,cc by-nc-nd,Y
41943497,cc by,Y
41944812,cc by,Y
41943148,cc by,Y
41943105,cc by-nc-nd,Y
41943075,cc by,Y
41942891,cc by,Y
41942817,cc by,Y
41942726,cc by-nc-nd,Y
41942714,cc by-nc-nd,Y
41943141,cc by-nc-nd,Y
41943092,cc by-nc-nd,Y
41943011,cc by,Y
41942920,cc by,Y
41942908,cc by-nc-nd,Y
41942866,cc by,Y
41942818,cc by,Y
41946095,,N
41943099,cc by-nc-nd,Y
41943087,cc by-nc-nd,Y
41943019,cc by,Y
41942999,cc by-nc-nd,Y
41942971,cc by-nc-nd,Y
41942878,cc by-nc-nd,Y
41942868,cc by-nc-nd,Y
41942844,cc by,Y
41942716,cc by-nc-nd,Y
41942697,cc by-nc-nd,Y
41942706,cc by-nc-nd,Y
41942678,cc by-nc-nd,Y
41942693,cc by-nc-nd,Y
41943800,cc by-nc,Y
41943812,cc by,Y
41946234,,N
41943823,cc by-nc,Y
41945706,cc by,Y
41944078,cc by,Y
41943872,cc by,Y
41944131,cc by-nc-nd,Y
41943992,cc by-nc-nd,Y
41943267,cc by,Y
41943867,cc by,Y
41942830,cc by,Y
41945469,cc by,Y
41944426,cc by,Y
41944336,cc by,Y
41943876,cc by,Y
41943739,cc by-nc-nd,Y
41943734,cc by-nc-nd,Y
41943731,cc by-nc-nd,Y
41943732,cc by-nc-nd,Y
41943726,cc by-nc-nd,Y
41945724,,N
41944774,,N
41943693,,N
41943684,,N
41944273,,N
41946174,cc by-nc,Y
41945634,cc by,Y
41943653,cc by-nc,Y
41943216,cc by-nc,Y
41945868,cc by,Y
41945645,cc by,Y
41945621,cc by,Y
41945555,cc by,Y
41945429,cc by,Y
41942962,cc by,Y
41942936,cc by-nc-nd,Y
41945883,cc by,Y
41945642,cc by,Y
41945576,cc by,Y
41944826,cc by-nc,Y
41945900,cc by,Y
41945647,cc by,Y
41945623,cc by,Y
41945551,cc by,Y
41945467,cc by-nc-nd,Y
41945239,cc by,Y
41945214,cc by,Y
41944918,cc by-nc-nd,Y
41944716,cc by,Y
41944272,cc by,Y
41943432,cc by-nc-nd,Y
41943031,cc by-nc-nd,Y
41943009,cc by-nc-nd,Y
41945867,cc by,Y
41945646,cc by,Y
41945236,cc by,Y
41942747,cc by,Y
41945229,cc by,Y
41943641,cc by-nc,Y
41943129,cc by-nc-nd,Y
41943021,cc by-nc-nd,Y
41942944,cc by-nc-nd,Y
41942929,cc by,Y
41943025,cc by,Y
41943261,cc by-nc,Y
41942958,cc by,Y
41942843,cc by-nc-nd,Y
41942718,cc by-nc-nd,Y
41943135,cc by-nc-nd,Y
41942881,cc by-nc-nd,Y
41942703,cc by-nc-nd,Y
41943713,,N
41943593,cc by-nc-nd,Y
41943228,cc by,Y
41944733,cc by,Y
41944633,cc by,Y
41944596,cc by,Y
41944216,cc by-nc,Y
41944301,cc by,Y
41943582,cc by,Y
41943740,cc by-nc-nd,Y
41943733,cc by-nc-nd,Y
41943729,cc by-nc-nd,Y
41943735,cc by-nc-nd,Y
41943736,cc by-nc-nd,Y
41943650,cc by-nc,Y
41943654,cc by-nc,Y
41943779,cc by,Y
41943647,cc by-nc,Y
41945264,cc by,Y
41943252,cc by-nc,Y
41943198,cc by,Y
41943831,cc by,Y
41945342,cc by,Y
41943829,cc by,Y
41943763,cc by,Y
41943742,cc by,Y
41943766,cc by,Y
41943752,cc by,Y
41943798,cc by,Y
41943254,cc by-nc,Y
41943958,,N
41943394,,N
41943903,cc by,Y
41943808,cc by,Y
41943522,cc by-nc,Y
41944350,cc by,Y
41943462,cc by,Y
41943225,cc by-nc,Y
41945536,cc by-nc-nd,Y
41945875,cc by-nc-nd,Y
41943796,cc by,Y
41943710,cc by,Y
41943717,cc by-nc,Y
41961560,,N
41961414,,N
41960960,,N
41961635,cc by,Y
41960613,,N
41960979,,N
41961101,,N
41961955,,N
41961331,,N
41961191,,N
41961108,,N
41961316,cc by,N
41961293,,N
41961050,cc by,N
41960746,,N
41961981,,N
41961903,,N
41961831,,N
41961045,,N
41960891,,N
41960811,,N
41960662,,N
41961390,,N
41961394,,N
41961315,,N
41961289,,N
41961041,,N
41960857,cc by-nc,N
41961297,,N
41961172,,N
41961126,,N
41960858,,N
41960733,cc by-nc-nd,N
41961248,,N
41961090,,N
41961003,,N
41960835,cc by,N
41960880,cc by,Y
41961658,cc by-nc,N
41961465,,N
41960439,cc by,Y
41961836,cc by-nc,Y
41960390,cc by,Y
41960372,cc by,Y
41960994,,N
41961925,cc by,Y
41961526,cc by,Y
41961386,cc by-nc-nd,Y
41961364,cc by,Y
41961305,cc by,Y
41961261,cc by-nc-nd,Y
41960707,cc by,Y
41960635,cc by-nc,Y
41961898,cc by,Y
41961772,cc by,Y
41961742,cc by-nc,Y
41961525,cc by,Y
41961201,cc by,N
41961081,cc by,Y
41961921,cc by-nc,Y
41961783,cc by,Y
41961777,cc by,Y
41961383,cc by,Y
41961180,,N
41960902,cc by,Y
41961978,cc by,Y
41961948,,N
41961936,cc by-nc,Y
41961924,cc by-nc,Y
41961519,,N
41961149,cc by-nc-nd,Y
41960942,,N
41961914,cc by,Y
41961908,cc by,Y
41961872,cc by,Y
41961866,cc by,Y
41961788,cc by,Y
41961782,cc by,Y
41961303,cc by-nc-nd,Y
41961869,cc by,Y
41961785,cc by,Y
41961545,cc by,Y
41961461,cc by,Y
41961381,cc by-nc-nd,Y
41961299,cc by-nc-nd,Y
41961270,cc by,Y
41960932,cc by-nc-nd,Y
41960800,cc by,Y
41960784,cc by,Y
41960303,cc by-nc,Y
41960572,cc by,Y
41960291,cc by-nc,Y
41960370,cc by,Y
41961546,cc by,Y
41960964,cc by-nc-nd,Y
41960682,cc by,Y
41960570,cc by,Y
41960440,cc by-nc-sa,Y
41960282,cc by,Y
41960146,cc by,Y
41960281,cc by,Y
41960411,cc by-nc-nd,Y
41960285,cc by,Y
41960145,cc by,Y
41960568,cc by,Y
41960435,cc by,Y
41960403,cc by,Y
41960384,cc by,Y
41960381,cc by,Y
41960274,cc by,Y
41960265,cc by,Y
41960254,cc by,Y
41960244,cc by,Y
41960235,cc by,Y
41960186,cc by,Y
41960188,cc by,Y
41960185,cc by,Y
41960599,cc by,Y
41960437,cc by,Y
41960268,cc by,Y
41960269,cc by,Y
41960248,cc by,Y
41960247,cc by,Y
41960239,cc by,Y
41960225,cc by,Y
41960210,cc by,Y
41960402,cc by,Y
41960386,cc by,Y
41960252,cc by,Y
41960270,cc by,Y
41960257,cc by,Y
41960243,cc by,Y
41960229,cc by,Y
41960189,cc by,Y
41960408,cc by,Y
41960383,cc by,Y
41960385,cc by,Y
41960387,cc by,Y
41960356,cc by,Y
41960262,cc by,Y
41960249,cc by,Y
41960242,cc by,Y
41960231,cc by,Y
41960211,cc by,Y
41960187,cc by,Y
41960177,cc by,Y
41960405,cc by,Y
41960400,cc by,Y
41960389,cc by,Y
41960379,cc by,Y
41960373,cc by,Y
41960275,cc by,Y
41960271,cc by,Y
41960245,cc by,Y
41960227,cc by,Y
41960213,cc by,Y
41960438,cc by,Y
41960428,cc by,Y
41960407,cc by,Y
41960404,cc by,Y
41960397,cc by,Y
41960388,cc by,Y
41960395,cc by,Y
41960352,cc by,Y
41960371,cc by,Y
41960357,cc by,Y
41960272,cc by,Y
41960267,cc by,Y
41960266,cc by,Y
41960258,cc by,Y
41960259,cc by,Y
41960237,cc by,Y
41960232,cc by,Y
41960233,cc by,Y
41960224,cc by,Y
41960214,cc by,Y
41960184,cc by,Y
41960174,cc by,Y
41960557,cc by-nc-nd,Y
41960159,cc by-nc-nd,Y
41961919,cc by,Y
41961529,cc by,Y
41960844,cc by,Y
41960632,cc by,Y
41961910,cc by,Y
41961904,cc by,Y
41961886,cc by,Y
41961874,cc by,Y
41961868,cc by,Y
41961211,cc by,Y
41961849,cc by,Y
41961121,cc by,Y
41961942,cc by,Y
41961421,cc by,Y
41961355,cc by-nc-nd,Y
41961151,cc by-nc-nd,Y
41961104,cc by-nc-nd,Y
41961980,cc by,Y
41961932,cc by,Y
41961800,cc by,Y
41961374,cc by-nc-nd,Y
41960308,cc by,Y
41960246,cc by,Y
41960590,cc by,Y
41960741,cc by,Y
41960956,cc by,Y
41960288,cc by,Y
41960284,cc by,Y
41960143,cc by,Y
41960283,cc by,Y
41960144,cc by,Y
41960597,cc by,Y
41960426,cc by,Y
41960430,cc by,Y
41960422,cc by,Y
41960409,cc by,Y
41960393,cc by,Y
41960263,cc by,Y
41960230,cc by,Y
41960228,cc by,Y
41960212,cc by,Y
41960206,cc by,Y
41960433,cc by,Y
41960432,cc by,Y
41960420,cc by,Y
41960410,cc by,Y
41960401,cc by,Y
41960398,cc by,Y
41960392,cc by,Y
41960380,cc by,Y
41960377,cc by,Y
41960354,cc by,Y
41960256,cc by,Y
41960241,cc by,Y
41960192,cc by,Y
41960182,cc by,Y
41960176,cc by,Y
41960436,cc by,Y
41960429,cc by,Y
41960425,cc by,Y
41960406,cc by,Y
41960394,cc by,Y
41960378,cc by,Y
41960353,cc by,Y
41960273,cc by,Y
41960251,cc by,Y
41960240,cc by,Y
41960238,cc by,Y
41960208,cc by,Y
41960191,cc by,Y
41960434,cc by,Y
41960424,cc by,Y
41960399,cc by,Y
41960382,cc by,Y
41960264,cc by,Y
41960260,cc by,Y
41960234,cc by,Y
41960226,cc by,Y
41960209,cc by,Y
41960431,cc by,Y
41960427,cc by,Y
41960396,cc by,Y
41960391,cc by,Y
41960355,cc by,Y
41960261,cc by,Y
41960253,cc by,Y
41960255,cc by,Y
41960250,cc by,Y
41960236,cc by,Y
41960207,cc by,Y
41960190,cc by,Y
41960183,cc by,Y
41960175,cc by,Y
41960154,cc by,Y
41961105,,N
41961636,cc by,Y
41960161,cc by-nc,Y
41960600,cc by,Y
41960473,cc by,Y
41960545,cc by,Y
41960540,cc by,Y
41960447,cc by,Y
41960167,cc by-nc,Y
41960173,,N
41960513,cc by,Y
41960509,cc by,Y
41960490,cc by,Y
41960474,cc by,Y
41960138,cc by-nc,Y
41960068,cc by-nc-nd,Y
41960166,cc by-nc,Y
41960180,cc by-nc,Y
41960139,cc by,Y
41960598,,N
41960092,cc by-nc-nd,Y
41960140,,N
41960070,cc by-nc-nd,Y
41960577,cc by-nc-nd,Y
41960578,,N
41960566,cc by,Y
41950128,,N
41950136,cc by,N
41952061,,N
41951299,,N
